Date,Product_ID,Product_Name,Quantity sold,GDP,Inflation,Campaign_Active,Promotion_Active,Holiday,Special_Event,Temperature,Precipitation
07-07-2023,1,Floral Sundress,27,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,2,Evening Gown,47,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,3,Business Casual Dress,42,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,4,Sequin Party Dress,37,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,5,Summer Maxi Dress,59,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,6,Bridal Gown,80,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,7,Traditional Ethnic Dress,93,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,8,Maternity Nursing Dress,35,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,9,Sporty Athleisure Dress,96,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
07-07-2023,10,Customizable Dress,34,1964.991403,2.223068848,0,1,0,0,86.09458932,0.219277431
08-07-2023,1,Floral Sundress,92,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,2,Evening Gown,87,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,3,Business Casual Dress,24,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,4,Sequin Party Dress,62,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,5,Summer Maxi Dress,49,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,6,Bridal Gown,34,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,7,Traditional Ethnic Dress,84,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,8,Maternity Nursing Dress,13,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,9,Sporty Athleisure Dress,20,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
08-07-2023,10,Customizable Dress,88,1198.67349,1.831727894,1,0,0,0,71.25049007,0.012560842
09-07-2023,1,Floral Sundress,92,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,2,Evening Gown,19,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,3,Business Casual Dress,22,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,4,Sequin Party Dress,25,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,5,Summer Maxi Dress,84,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,6,Bridal Gown,47,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,7,Traditional Ethnic Dress,36,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,8,Maternity Nursing Dress,53,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,9,Sporty Athleisure Dress,25,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
09-07-2023,10,Customizable Dress,96,1534.758311,4.847855303,1,1,0,0,64.75395888,0.499035285
10-07-2023,1,Floral Sundress,61,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,2,Evening Gown,87,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,3,Business Casual Dress,57,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,4,Sequin Party Dress,45,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,5,Summer Maxi Dress,48,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,6,Bridal Gown,53,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,7,Traditional Ethnic Dress,69,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,8,Maternity Nursing Dress,83,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,9,Sporty Athleisure Dress,68,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
10-07-2023,10,Customizable Dress,56,1026.137249,1.080847745,1,1,0,0,74.14389654,0.648768721
11-07-2023,1,Floral Sundress,12,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,2,Evening Gown,96,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,3,Business Casual Dress,32,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,4,Sequin Party Dress,91,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,5,Summer Maxi Dress,66,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,6,Bridal Gown,68,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,7,Traditional Ethnic Dress,77,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,8,Maternity Nursing Dress,11,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,9,Sporty Athleisure Dress,57,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
11-07-2023,10,Customizable Dress,38,1848.005818,3.978363802,1,0,0,0,60.27438387,0.647754867
12-07-2023,1,Floral Sundress,10,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,2,Evening Gown,55,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,3,Business Casual Dress,63,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,4,Sequin Party Dress,86,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,5,Summer Maxi Dress,39,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,6,Bridal Gown,15,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,7,Traditional Ethnic Dress,69,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,8,Maternity Nursing Dress,27,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,9,Sporty Athleisure Dress,85,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
12-07-2023,10,Customizable Dress,73,1296.207117,3.057384894,1,1,0,0,60.99665733,0.044496957
13-07-2023,1,Floral Sundress,63,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,2,Evening Gown,94,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,3,Business Casual Dress,11,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,4,Sequin Party Dress,69,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,5,Summer Maxi Dress,47,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,6,Bridal Gown,11,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,7,Traditional Ethnic Dress,42,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,8,Maternity Nursing Dress,40,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,9,Sporty Athleisure Dress,80,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
13-07-2023,10,Customizable Dress,36,1422.361204,1.604203495,1,1,0,0,73.8759393,0.45814698
14-07-2023,1,Floral Sundress,18,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,2,Evening Gown,73,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,3,Business Casual Dress,49,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,4,Sequin Party Dress,38,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,5,Summer Maxi Dress,65,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,6,Bridal Gown,69,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,7,Traditional Ethnic Dress,50,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,8,Maternity Nursing Dress,73,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,9,Sporty Athleisure Dress,34,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
14-07-2023,10,Customizable Dress,41,1661.539675,1.371332917,0,0,0,0,55.60140467,0.640388868
15-07-2023,1,Floral Sundress,82,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,2,Evening Gown,57,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,3,Business Casual Dress,15,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,4,Sequin Party Dress,94,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,5,Summer Maxi Dress,18,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,6,Bridal Gown,37,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,7,Traditional Ethnic Dress,11,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,8,Maternity Nursing Dress,34,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,9,Sporty Athleisure Dress,81,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
15-07-2023,10,Customizable Dress,18,1091.496965,2.836502269,1,0,0,0,63.23960647,0.465782842
16-07-2023,1,Floral Sundress,87,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,2,Evening Gown,10,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,3,Business Casual Dress,61,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,4,Sequin Party Dress,60,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,5,Summer Maxi Dress,54,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,6,Bridal Gown,94,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,7,Traditional Ethnic Dress,66,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,8,Maternity Nursing Dress,99,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,9,Sporty Athleisure Dress,97,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
16-07-2023,10,Customizable Dress,93,1378.628329,4.573568016,1,0,0,0,60.61045841,0.030758047
17-07-2023,1,Floral Sundress,14,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,2,Evening Gown,40,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,3,Business Casual Dress,48,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,4,Sequin Party Dress,10,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,5,Summer Maxi Dress,24,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,6,Bridal Gown,40,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,7,Traditional Ethnic Dress,81,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,8,Maternity Nursing Dress,11,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,9,Sporty Athleisure Dress,63,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
17-07-2023,10,Customizable Dress,63,1530.84906,1.750454787,1,0,0,0,74.69383589,0.793023464
18-07-2023,1,Floral Sundress,17,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,2,Evening Gown,68,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,3,Business Casual Dress,23,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,4,Sequin Party Dress,98,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,5,Summer Maxi Dress,96,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,6,Bridal Gown,70,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,7,Traditional Ethnic Dress,87,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,8,Maternity Nursing Dress,48,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,9,Sporty Athleisure Dress,79,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
18-07-2023,10,Customizable Dress,27,1732.378807,3.297405054,0,1,0,0,87.46897521,0.975637905
19-07-2023,1,Floral Sundress,23,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,2,Evening Gown,47,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,3,Business Casual Dress,96,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,4,Sequin Party Dress,64,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,5,Summer Maxi Dress,82,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,6,Bridal Gown,61,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,7,Traditional Ethnic Dress,12,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,8,Maternity Nursing Dress,53,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,9,Sporty Athleisure Dress,90,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
19-07-2023,10,Customizable Dress,93,1443.173019,2.410662346,1,1,0,0,68.06041608,0.155777137
20-07-2023,1,Floral Sundress,23,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,2,Evening Gown,19,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,3,Business Casual Dress,56,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,4,Sequin Party Dress,73,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,5,Summer Maxi Dress,69,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,6,Bridal Gown,80,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,7,Traditional Ethnic Dress,86,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,8,Maternity Nursing Dress,46,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,9,Sporty Athleisure Dress,28,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
20-07-2023,10,Customizable Dress,63,1310.717917,4.023591359,0,1,0,0,52.36302396,0.818459662
21-07-2023,1,Floral Sundress,58,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,2,Evening Gown,43,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,3,Business Casual Dress,95,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,4,Sequin Party Dress,10,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,5,Summer Maxi Dress,56,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,6,Bridal Gown,83,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,7,Traditional Ethnic Dress,61,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,8,Maternity Nursing Dress,97,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,9,Sporty Athleisure Dress,64,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
21-07-2023,10,Customizable Dress,88,1409.873895,4.20471631,0,0,0,0,75.00922584,0.287617094
22-07-2023,1,Floral Sundress,96,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,2,Evening Gown,48,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,3,Business Casual Dress,57,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,4,Sequin Party Dress,95,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,5,Summer Maxi Dress,19,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,6,Bridal Gown,35,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,7,Traditional Ethnic Dress,53,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,8,Maternity Nursing Dress,96,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,9,Sporty Athleisure Dress,34,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
22-07-2023,10,Customizable Dress,55,1577.316153,1.772557185,0,0,0,0,80.10908666,0.436989682
23-07-2023,1,Floral Sundress,19,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,2,Evening Gown,50,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,3,Business Casual Dress,37,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,4,Sequin Party Dress,17,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,5,Summer Maxi Dress,29,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,6,Bridal Gown,34,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,7,Traditional Ethnic Dress,74,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,8,Maternity Nursing Dress,74,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,9,Sporty Athleisure Dress,61,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
23-07-2023,10,Customizable Dress,96,1505.807539,3.073719963,1,0,0,0,63.60313172,0.334299235
24-07-2023,1,Floral Sundress,41,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,2,Evening Gown,16,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,3,Business Casual Dress,23,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,4,Sequin Party Dress,92,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,5,Summer Maxi Dress,20,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,6,Bridal Gown,58,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,7,Traditional Ethnic Dress,17,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,8,Maternity Nursing Dress,16,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,9,Sporty Athleisure Dress,68,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
24-07-2023,10,Customizable Dress,35,1986.618626,3.436730561,1,1,0,0,75.45233916,0.634823474
25-07-2023,1,Floral Sundress,17,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,2,Evening Gown,83,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,3,Business Casual Dress,20,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,4,Sequin Party Dress,97,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,5,Summer Maxi Dress,92,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,6,Bridal Gown,73,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,7,Traditional Ethnic Dress,58,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,8,Maternity Nursing Dress,92,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,9,Sporty Athleisure Dress,82,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
25-07-2023,10,Customizable Dress,83,1247.655298,2.365662285,0,1,0,0,58.9183107,0.075846524
26-07-2023,1,Floral Sundress,84,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,2,Evening Gown,87,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,3,Business Casual Dress,68,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,4,Sequin Party Dress,13,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,5,Summer Maxi Dress,45,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,6,Bridal Gown,30,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,7,Traditional Ethnic Dress,92,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,8,Maternity Nursing Dress,19,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,9,Sporty Athleisure Dress,30,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
26-07-2023,10,Customizable Dress,84,1851.3473,2.019808284,0,1,0,0,59.63448551,0.215593106
27-07-2023,1,Floral Sundress,35,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,2,Evening Gown,31,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,3,Business Casual Dress,16,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,4,Sequin Party Dress,73,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,5,Summer Maxi Dress,17,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,6,Bridal Gown,68,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,7,Traditional Ethnic Dress,57,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,8,Maternity Nursing Dress,21,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,9,Sporty Athleisure Dress,13,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
27-07-2023,10,Customizable Dress,71,1435.218144,2.449645758,1,0,0,0,50.36685826,0.66436396
28-07-2023,1,Floral Sundress,59,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,2,Evening Gown,24,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,3,Business Casual Dress,69,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,4,Sequin Party Dress,19,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,5,Summer Maxi Dress,44,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,6,Bridal Gown,47,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,7,Traditional Ethnic Dress,77,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,8,Maternity Nursing Dress,25,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,9,Sporty Athleisure Dress,83,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
28-07-2023,10,Customizable Dress,25,1925.194933,1.056647857,1,0,0,0,87.7078811,0.080747071
29-07-2023,1,Floral Sundress,68,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,2,Evening Gown,21,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,3,Business Casual Dress,67,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,4,Sequin Party Dress,90,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,5,Summer Maxi Dress,31,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,6,Bridal Gown,28,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,7,Traditional Ethnic Dress,64,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,8,Maternity Nursing Dress,95,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,9,Sporty Athleisure Dress,25,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
29-07-2023,10,Customizable Dress,56,1928.72852,3.169529743,0,1,0,0,84.75333963,0.963289178
30-07-2023,1,Floral Sundress,36,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,2,Evening Gown,93,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,3,Business Casual Dress,54,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,4,Sequin Party Dress,39,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,5,Summer Maxi Dress,59,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,6,Bridal Gown,17,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,7,Traditional Ethnic Dress,59,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,8,Maternity Nursing Dress,58,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,9,Sporty Athleisure Dress,25,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
30-07-2023,10,Customizable Dress,23,1195.922243,3.373538309,1,0,0,0,77.72560035,0.079125842
31-07-2023,1,Floral Sundress,32,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,2,Evening Gown,59,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,3,Business Casual Dress,78,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,4,Sequin Party Dress,92,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,5,Summer Maxi Dress,19,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,6,Bridal Gown,20,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,7,Traditional Ethnic Dress,90,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,8,Maternity Nursing Dress,27,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,9,Sporty Athleisure Dress,27,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
31-07-2023,10,Customizable Dress,14,1449.127439,2.930988215,1,1,0,0,79.8210726,0.083847965
01-08-2023,1,Floral Sundress,17,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,2,Evening Gown,47,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,3,Business Casual Dress,56,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,4,Sequin Party Dress,18,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,5,Summer Maxi Dress,14,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,6,Bridal Gown,85,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,7,Traditional Ethnic Dress,29,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,8,Maternity Nursing Dress,75,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,9,Sporty Athleisure Dress,85,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
01-08-2023,10,Customizable Dress,28,1825.363011,1.305154626,1,0,0,0,52.14632648,0.433414022
02-08-2023,1,Floral Sundress,50,1698.73514,2.387000532,0,1,0,0,53.06819325,0.757708902
02-08-2023,2,Evening Gown,57,1698.73514,2.387000532,0,1,0,0,53.06819325,0.757708902
02-08-2023,3,Business Casual Dress,19,1698.73514,2.387000532,0,1,0,0,53.06819325,0.757708902
